model,# taxa,method_long,# sites,# genes,replicate,FN rate,data_revised,method,M2,M3,M4,sites_25,sites_50,sites_100,sites_200,genes_500,genes_1000
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,500,24,0.125,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,500,25,0.125,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,500,26,0,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,500,27,0.25,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,500,28,0.125,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,500,29,0.25,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,500,30,0.375,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,500,31,0.125,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,500,32,0,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,500,33,0.125,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,500,34,0.25,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,500,35,0.125,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,500,36,0.125,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,500,37,0.125,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,500,38,0.25,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,500,39,0.375,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,500,40,0.375,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,500,41,0,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,500,42,0,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,500,43,0.125,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,500,44,0.5,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,500,45,0,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,500,46,0,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,500,47,0.375,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,500,48,0,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,500,49,0.5,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,500,50,0.125,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,10,500,1,0.25,11-taxon - M1,NJst,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,10,500,2,0.25,11-taxon - M1,NJst,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,10,500,3,0.125,11-taxon - M1,NJst,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,10,500,4,0,11-taxon - M1,NJst,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,10,500,5,0.125,11-taxon - M1,NJst,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,10,500,6,0.375,11-taxon - M1,NJst,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,10,500,7,0.25,11-taxon - M1,NJst,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,10,500,8,0.125,11-taxon - M1,NJst,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,10,500,9,0.125,11-taxon - M1,NJst,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,10,500,10,0.125,11-taxon - M1,NJst,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,10,500,11,0.25,11-taxon - M1,NJst,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,10,500,12,0,11-taxon - M1,NJst,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,10,500,13,0.25,11-taxon - M1,NJst,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,10,500,14,0,11-taxon - M1,NJst,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,10,500,15,0.25,11-taxon - M1,NJst,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,10,500,16,0.5,11-taxon - M1,NJst,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,10,500,17,0,11-taxon - M1,NJst,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,10,500,18,0.125,11-taxon - M1,NJst,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,10,500,19,0,11-taxon - M1,NJst,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,10,500,20,0.125,11-taxon - M1,NJst,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,10,500,21,0.25,11-taxon - M1,NJst,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,10,500,22,0,11-taxon - M1,NJst,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,10,500,23,0.25,11-taxon - M1,NJst,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,10,500,24,0,11-taxon - M1,NJst,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,10,500,25,0.125,11-taxon - M1,NJst,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,10,500,26,0.125,11-taxon - M1,NJst,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,10,500,27,0.25,11-taxon - M1,NJst,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,10,500,28,0.25,11-taxon - M1,NJst,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,10,500,29,0.25,11-taxon - M1,NJst,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,10,500,30,0.375,11-taxon - M1,NJst,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,10,500,31,0.125,11-taxon - M1,NJst,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,10,500,32,0,11-taxon - M1,NJst,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,10,500,33,0.125,11-taxon - M1,NJst,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,10,500,34,0.125,11-taxon - M1,NJst,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,10,500,35,0.125,11-taxon - M1,NJst,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,10,500,36,0.125,11-taxon - M1,NJst,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,10,500,37,0.125,11-taxon - M1,NJst,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,10,500,38,0.25,11-taxon - M1,NJst,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,10,500,39,0.5,11-taxon - M1,NJst,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,10,500,40,0.375,11-taxon - M1,NJst,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,10,500,41,0,11-taxon - M1,NJst,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,10,500,42,0,11-taxon - M1,NJst,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,10,500,43,0.125,11-taxon - M1,NJst,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,10,500,44,0.5,11-taxon - M1,NJst,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,10,500,45,0,11-taxon - M1,NJst,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,10,500,46,0.125,11-taxon - M1,NJst,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,10,500,47,0.375,11-taxon - M1,NJst,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,10,500,48,0,11-taxon - M1,NJst,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,10,500,49,0.375,11-taxon - M1,NJst,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,njst_fasttree_genetrees,10,500,50,0.125,11-taxon - M1,NJst,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,10,500,1,0,11-taxon - M1,RAxML,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,10,500,2,0.25,11-taxon - M1,RAxML,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,10,500,3,0,11-taxon - M1,RAxML,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,10,500,4,0,11-taxon - M1,RAxML,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,10,500,5,0.125,11-taxon - M1,RAxML,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,10,500,6,0,11-taxon - M1,RAxML,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,10,500,7,0.125,11-taxon - M1,RAxML,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,10,500,8,0,11-taxon - M1,RAxML,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,10,500,9,0,11-taxon - M1,RAxML,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,10,500,10,0,11-taxon - M1,RAxML,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,10,500,11,0.25,11-taxon - M1,RAxML,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,10,500,12,0,11-taxon - M1,RAxML,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,10,500,13,0,11-taxon - M1,RAxML,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,10,500,14,0,11-taxon - M1,RAxML,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,10,500,15,0.125,11-taxon - M1,RAxML,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,10,500,16,0,11-taxon - M1,RAxML,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,10,500,17,0,11-taxon - M1,RAxML,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,10,500,18,0,11-taxon - M1,RAxML,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,10,500,19,0,11-taxon - M1,RAxML,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,10,500,20,0.25,11-taxon - M1,RAxML,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,10,500,21,0.25,11-taxon - M1,RAxML,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,10,500,22,0.125,11-taxon - M1,RAxML,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,10,500,23,0,11-taxon - M1,RAxML,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,10,500,24,0.125,11-taxon - M1,RAxML,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,10,500,25,0.125,11-taxon - M1,RAxML,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,10,500,26,0,11-taxon - M1,RAxML,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,10,500,27,0,11-taxon - M1,RAxML,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,10,500,28,0,11-taxon - M1,RAxML,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,10,500,29,0,11-taxon - M1,RAxML,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,10,500,30,0,11-taxon - M1,RAxML,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,10,500,31,0,11-taxon - M1,RAxML,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,10,500,32,0,11-taxon - M1,RAxML,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,10,500,33,0,11-taxon - M1,RAxML,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,10,500,34,0,11-taxon - M1,RAxML,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,10,500,35,0,11-taxon - M1,RAxML,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,10,500,36,0,11-taxon - M1,RAxML,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,10,500,37,0.125,11-taxon - M1,RAxML,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,10,500,38,0.125,11-taxon - M1,RAxML,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,10,500,39,0.125,11-taxon - M1,RAxML,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,10,500,40,0.125,11-taxon - M1,RAxML,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,10,500,41,0,11-taxon - M1,RAxML,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,10,500,42,0,11-taxon - M1,RAxML,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,10,500,43,0,11-taxon - M1,RAxML,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,10,500,44,0,11-taxon - M1,RAxML,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,10,500,45,0,11-taxon - M1,RAxML,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,10,500,46,0,11-taxon - M1,RAxML,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,10,500,47,0.125,11-taxon - M1,RAxML,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,10,500,48,0,11-taxon - M1,RAxML,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,10,500,49,0.125,11-taxon - M1,RAxML,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,RAxML_bestTree.concatenation_raxml_10runs,10,500,50,0.125,11-taxon - M1,RAxML,0,0,0,0,0,0,0,1,0
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,1000,1,0.25,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,1000,2,0.125,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,1000,3,0,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,1000,4,0.125,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,1000,5,0.125,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,1000,6,0.5,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,1000,7,0,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,1000,8,0,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,1000,9,0,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,1000,10,0,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,1000,11,0.375,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,1000,12,0,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,1000,13,0.125,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,1000,14,0,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,1000,15,0.25,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,1000,16,0.25,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,1000,17,0,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,1000,18,0.25,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,1000,19,0,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,1000,20,0,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,1000,21,0.125,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,1000,22,0,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,1000,23,0.25,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,1000,24,0,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,1000,25,0,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,1000,26,0.125,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,1000,27,0.25,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,1000,28,0.125,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,1000,29,0.25,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,1000,30,0.375,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,1000,31,0.125,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,1000,32,0,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,1000,33,0.125,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,1000,34,0.25,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,1000,35,0.125,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,1000,36,0.125,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,1000,37,0.125,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,1000,38,0.25,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,1000,39,0.5,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,1000,40,0.125,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,1000,41,0,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,1000,42,0,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,1000,43,0.125,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,1000,44,0.25,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,1000,45,0,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,1000,46,0,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,1
11-taxon_model.10.5400000.0.000000037,11,astral_fasttree_genetrees,10,1000,47,0.375,11-taxon - M1,ASTRAL,0,0,0,0,0,0,0,1,1
